course_id,course_name,skill,difficulty,rating,duration_hours
474,Deep Learning Fundamentals,Computer Vision,Intermediate,4.32,32
475,Advanced Python,Data Visualization,Beginner,4.24,12
476,Pandas for Data Analysis,Deep Learning,Advanced,3.12,4
477,Pandas for Data Analysis,Machine Learning,Advanced,3.52,17
478,Numpy Fundamentals,SQL,Intermediate,3.42,5
479,Natural Language Processing,NLP,Beginner,4.83,25
480,Natural Language Processing,NLP,Beginner,3.19,35
481,Neural Networks,Numpy,Beginner,3.92,40
482,Advanced Python,Machine Learning,Advanced,3.66,28
483,SQL for Data Science,Numpy,Advanced,4.79,31
484,Machine Learning Intro,Deep Learning,Intermediate,4.59,22
485,Machine Learning Intro,Data Analysis,Beginner,4.41,35
486,Deep Learning Fundamentals,NLP,Advanced,4.03,9
487,Data Visualization with Python,Deep Learning,Intermediate,4.09,34
488,Deep Learning Fundamentals,Python,Advanced,4.96,12
489,TensorFlow Crash Course,Computer Vision,Intermediate,4.71,33
490,TensorFlow Crash Course,TensorFlow,Intermediate,3.33,40
491,Advanced Python,Data Visualization,Advanced,3.58,39
492,Data Visualization with Python,Python,Advanced,3.06,2
493,Data Visualization with Python,Numpy,Advanced,4.5,4
494,PyTorch for Deep Learning,Statistics,Beginner,3.82,19
495,Data Visualization with Python,Pandas,Intermediate,4.77,10
496,SQL for Data Science,Deep Learning,Intermediate,4.21,27
497,Data Visualization with Python,NLP,Beginner,3.13,9
498,Data Visualization with Python,PyTorch,Advanced,3.98,21
499,Pandas for Data Analysis,Pandas,Intermediate,4.11,26
500,Computer Vision Basics,Machine Learning,Advanced,4.73,33
501,Statistics for Data Science,Deep Learning,Intermediate,4.49,31
502,Numpy Fundamentals,Python,Intermediate,4.43,10
503,Data Visualization with Python,Computer Vision,Advanced,4.18,4
504,Pandas for Data Analysis,SQL,Intermediate,3.35,10
505,Computer Vision Basics,PyTorch,Intermediate,4.56,2
506,Computer Vision Basics,Data Visualization,Intermediate,4.8,2
507,SQL for Data Science,Statistics,Advanced,4.77,11
508,Numpy Fundamentals,SQL,Beginner,4.24,20
509,Deep Learning Fundamentals,Data Analysis,Advanced,4.25,3
510,Statistics for Data Science,Pandas,Intermediate,4.23,23
511,Advanced Python,Pandas,Advanced,4.16,24
512,Natural Language Processing,TensorFlow,Advanced,4.58,19
513,Data Visualization with Python,Pandas,Beginner,3.45,28
514,SQL for Data Science,NLP,Intermediate,4.08,30
515,Neural Networks,SQL,Beginner,4.13,40
516,Deep Learning Fundamentals,Data Visualization,Advanced,3.93,36
517,SQL for Data Science,Numpy,Advanced,3.41,11
518,Natural Language Processing,Linear Algebra,Advanced,4.71,11
519,Statistics for Data Science,Data Visualization,Advanced,4.49,31
520,Data Visualization with Python,TensorFlow,Intermediate,4.44,7
521,Computer Vision Basics,PyTorch,Intermediate,4.98,27
522,TensorFlow Crash Course,Data Visualization,Beginner,3.36,37
523,Machine Learning Intro,Computer Vision,Advanced,3.25,8
524,Data Visualization with Python,Python,Beginner,3.22,23
525,Computer Vision Basics,NLP,Intermediate,4.03,25
526,SQL for Data Science,Data Visualization,Intermediate,4.94,26
527,Data Visualization with Python,Computer Vision,Beginner,4.68,26
528,Natural Language Processing,NLP,Beginner,4.65,28
529,Python Basics,Pandas,Beginner,4.57,10
530,SQL for Data Science,Data Analysis,Advanced,3.5,13
531,TensorFlow Crash Course,Numpy,Advanced,4.26,31
532,Natural Language Processing,Python,Beginner,4.33,38
533,Natural Language Processing,Linear Algebra,Intermediate,3.68,9
534,Pandas for Data Analysis,SQL,Beginner,4.46,10
535,Computer Vision Basics,Statistics,Beginner,4.82,24
536,Deep Learning Fundamentals,Machine Learning,Intermediate,3.27,18
537,Python Basics,Data Visualization,Beginner,3.27,7
538,TensorFlow Crash Course,NLP,Intermediate,4.69,11
539,Numpy Fundamentals,TensorFlow,Beginner,4.05,21
540,Computer Vision Basics,Computer Vision,Beginner,3.18,18
541,Machine Learning Intro,Pandas,Advanced,4.68,16
542,SQL for Data Science,Data Analysis,Intermediate,4.06,5
543,Statistics for Data Science,Machine Learning,Advanced,4.37,25
544,Advanced Python,TensorFlow,Advanced,3.47,5
545,Deep Learning Fundamentals,Data Analysis,Intermediate,3.87,15
546,Machine Learning Intro,Data Visualization,Beginner,4.32,2
547,Data Visualization with Python,Computer Vision,Intermediate,4.23,26
548,Natural Language Processing,TensorFlow,Intermediate,4.41,20
549,Data Visualization with Python,Numpy,Advanced,4.78,23
550,Statistics for Data Science,Data Visualization,Advanced,4.5,12
551,Advanced Python,Machine Learning,Advanced,3.6,31
552,PyTorch for Deep Learning,PyTorch,Intermediate,3.39,10
553,Numpy Fundamentals,Data Visualization,Intermediate,3.17,36
554,Python Basics,SQL,Intermediate,4.86,15
555,Data Visualization with Python,NLP,Advanced,4.63,38
556,Machine Learning Intro,Python,Intermediate,4.14,24
557,Advanced Python,Linear Algebra,Intermediate,4.06,33
558,Numpy Fundamentals,Machine Learning,Beginner,4.09,16
559,Data Visualization with Python,Data Analysis,Advanced,3.2,6
560,TensorFlow Crash Course,NLP,Advanced,3.3,8
561,SQL for Data Science,Python,Advanced,4.07,23
562,Neural Networks,Statistics,Advanced,3.17,10
563,Advanced Python,Linear Algebra,Beginner,3.81,14
564,Statistics for Data Science,TensorFlow,Beginner,3.1,23
565,Deep Learning Fundamentals,Linear Algebra,Intermediate,4.69,10
566,Pandas for Data Analysis,TensorFlow,Advanced,3.24,29
567,TensorFlow Crash Course,Pandas,Advanced,3.42,14
568,Numpy Fundamentals,Numpy,Intermediate,4.46,33
569,SQL for Data Science,Machine Learning,Advanced,3.99,28
570,Python Basics,Statistics,Advanced,3.95,11
571,Computer Vision Basics,Statistics,Intermediate,3.06,18
572,Python Basics,Numpy,Intermediate,4.17,2
573,PyTorch for Deep Learning,Numpy,Advanced,4.98,27
574,TensorFlow Crash Course,Python,Advanced,3.78,22
575,TensorFlow Crash Course,Data Visualization,Intermediate,4.13,40
576,Neural Networks,Machine Learning,Advanced,3.02,27
577,Numpy Fundamentals,NLP,Intermediate,3.09,27
578,Neural Networks,Pandas,Intermediate,3.01,25
579,TensorFlow Crash Course,Machine Learning,Beginner,3.82,4
580,Advanced Python,NLP,Advanced,3.81,8
581,Python Basics,Pandas,Beginner,3.11,37
582,Python Basics,SQL,Beginner,3.87,28
583,Python Basics,Linear Algebra,Intermediate,4.06,19
584,Advanced Python,Computer Vision,Intermediate,3.43,28
585,PyTorch for Deep Learning,Data Analysis,Advanced,3.48,2
586,PyTorch for Deep Learning,NLP,Advanced,3.04,32
587,Numpy Fundamentals,Data Analysis,Beginner,4.67,9
588,Pandas for Data Analysis,Data Analysis,Intermediate,3.98,24
589,Data Visualization with Python,Python,Beginner,3.44,7
590,TensorFlow Crash Course,PyTorch,Intermediate,4.9,24
591,Data Visualization with Python,Data Analysis,Advanced,4.08,18
592,Neural Networks,SQL,Advanced,3.33,20
593,Computer Vision Basics,Data Analysis,Advanced,3.87,16
594,Computer Vision Basics,SQL,Advanced,4.91,21
595,Neural Networks,PyTorch,Beginner,4.72,27
596,Neural Networks,Statistics,Intermediate,4.83,27
597,Computer Vision Basics,SQL,Beginner,4.92,19
598,Pandas for Data Analysis,Computer Vision,Advanced,3.71,2
599,PyTorch for Deep Learning,TensorFlow,Intermediate,3.32,23
600,TensorFlow Crash Course,Data Analysis,Advanced,3.18,36
601,Neural Networks,Data Analysis,Beginner,4.94,40
602,Computer Vision Basics,Pandas,Beginner,4.51,9
603,Statistics for Data Science,Numpy,Advanced,4.46,37
604,SQL for Data Science,Machine Learning,Intermediate,3.18,14
605,Numpy Fundamentals,Data Visualization,Advanced,4.95,20
606,SQL for Data Science,Machine Learning,Advanced,4.92,3
607,Statistics for Data Science,Numpy,Advanced,3.45,29
608,TensorFlow Crash Course,TensorFlow,Beginner,4.72,35
609,Natural Language Processing,Linear Algebra,Advanced,3.38,18
610,TensorFlow Crash Course,Pandas,Beginner,3.5,4
611,Natural Language Processing,Data Analysis,Advanced,4.04,13
612,PyTorch for Deep Learning,NLP,Intermediate,4.01,22
613,Neural Networks,Deep Learning,Beginner,3.53,2
614,Neural Networks,SQL,Advanced,3.29,40
615,Natural Language Processing,PyTorch,Advanced,4.1,5
616,TensorFlow Crash Course,NLP,Advanced,3.31,8
617,Neural Networks,Deep Learning,Intermediate,4.66,4
618,Advanced Python,Python,Advanced,4.6,7
619,Data Visualization with Python,Deep Learning,Beginner,4.71,13
620,TensorFlow Crash Course,TensorFlow,Intermediate,3.67,9
621,SQL for Data Science,Statistics,Beginner,4.18,22
622,Computer Vision Basics,Linear Algebra,Intermediate,3.48,30
623,Pandas for Data Analysis,TensorFlow,Intermediate,3.68,32
624,SQL for Data Science,Data Visualization,Beginner,3.66,36
625,Neural Networks,Statistics,Beginner,4.91,20
626,Advanced Python,Machine Learning,Intermediate,4.92,16
627,PyTorch for Deep Learning,Computer Vision,Beginner,4.6,7
628,SQL for Data Science,Deep Learning,Beginner,3.36,24
629,Pandas for Data Analysis,Deep Learning,Intermediate,3.21,26
630,SQL for Data Science,Statistics,Intermediate,4.61,30
631,Natural Language Processing,PyTorch,Beginner,4.98,40
632,Pandas for Data Analysis,Python,Intermediate,3.4,30
633,Advanced Python,PyTorch,Beginner,3.74,10
634,Machine Learning Intro,Computer Vision,Intermediate,4.77,33
635,Neural Networks,Pandas,Beginner,4.0,37
636,Natural Language Processing,TensorFlow,Intermediate,4.66,36
637,PyTorch for Deep Learning,Computer Vision,Intermediate,3.17,26
638,TensorFlow Crash Course,Machine Learning,Intermediate,4.73,31
639,TensorFlow Crash Course,Machine Learning,Beginner,3.22,33
640,Python Basics,Deep Learning,Intermediate,3.61,5
641,Advanced Python,Deep Learning,Beginner,4.46,26
642,TensorFlow Crash Course,Machine Learning,Advanced,4.05,13
643,PyTorch for Deep Learning,Machine Learning,Advanced,4.05,24
644,PyTorch for Deep Learning,Numpy,Beginner,3.93,23
645,Pandas for Data Analysis,Computer Vision,Beginner,3.63,38
646,SQL for Data Science,SQL,Beginner,3.91,31
647,SQL for Data Science,Data Visualization,Advanced,3.58,3
648,Data Visualization with Python,Computer Vision,Beginner,4.89,37
649,Data Visualization with Python,Data Visualization,Advanced,3.34,9
650,Statistics for Data Science,Data Visualization,Advanced,4.16,24
651,SQL for Data Science,Statistics,Intermediate,4.05,5
652,Data Visualization with Python,Data Visualization,Intermediate,3.54,20
653,Natural Language Processing,Pandas,Intermediate,4.82,39
654,Deep Learning Fundamentals,Python,Intermediate,4.04,15
655,Advanced Python,Statistics,Advanced,4.96,3
656,Statistics for Data Science,TensorFlow,Beginner,3.71,5
657,Computer Vision Basics,Pandas,Beginner,4.78,24
658,TensorFlow Crash Course,Linear Algebra,Intermediate,3.56,25
659,Natural Language Processing,Pandas,Intermediate,3.61,40
660,TensorFlow Crash Course,Numpy,Beginner,3.55,39
661,Numpy Fundamentals,Linear Algebra,Intermediate,3.18,3
662,SQL for Data Science,Statistics,Intermediate,3.0,6
663,PyTorch for Deep Learning,Linear Algebra,Intermediate,3.61,15
664,SQL for Data Science,NLP,Intermediate,4.41,14
665,Machine Learning Intro,TensorFlow,Intermediate,3.91,2
666,Deep Learning Fundamentals,TensorFlow,Intermediate,3.31,24
667,Numpy Fundamentals,Data Analysis,Intermediate,3.27,16
668,TensorFlow Crash Course,Linear Algebra,Beginner,4.01,18
669,Machine Learning Intro,SQL,Advanced,4.25,28
670,SQL for Data Science,Numpy,Intermediate,3.44,27
671,Natural Language Processing,TensorFlow,Intermediate,3.53,22
672,Python Basics,Pandas,Beginner,3.76,40
673,TensorFlow Crash Course,TensorFlow,Beginner,4.01,7
674,SQL for Data Science,Linear Algebra,Intermediate,3.2,36
675,Natural Language Processing,NLP,Beginner,3.27,34
676,SQL for Data Science,Statistics,Beginner,4.16,25
677,PyTorch for Deep Learning,Computer Vision,Advanced,4.8,37
678,Statistics for Data Science,Computer Vision,Beginner,3.55,8
679,Statistics for Data Science,Computer Vision,Intermediate,3.92,5
680,Data Visualization with Python,Deep Learning,Beginner,4.38,26
681,TensorFlow Crash Course,Data Analysis,Intermediate,4.31,9
682,Machine Learning Intro,Statistics,Advanced,3.02,28
683,Python Basics,Data Analysis,Beginner,3.43,18
684,Machine Learning Intro,Numpy,Intermediate,3.61,25
685,Pandas for Data Analysis,Pandas,Beginner,3.52,5
686,Advanced Python,TensorFlow,Advanced,3.63,37
687,TensorFlow Crash Course,Computer Vision,Advanced,4.98,36
688,PyTorch for Deep Learning,Data Visualization,Beginner,3.82,10
689,Natural Language Processing,Linear Algebra,Intermediate,3.42,34
690,Deep Learning Fundamentals,Statistics,Beginner,3.33,2
691,Data Visualization with Python,Data Visualization,Intermediate,4.15,28
692,Advanced Python,Computer Vision,Advanced,4.26,30
693,Neural Networks,Pandas,Beginner,4.65,23
694,Data Visualization with Python,Numpy,Intermediate,3.36,28
695,PyTorch for Deep Learning,Machine Learning,Intermediate,3.38,22
696,Pandas for Data Analysis,Statistics,Beginner,4.59,29
697,Natural Language Processing,Linear Algebra,Advanced,3.27,24
698,Statistics for Data Science,Data Visualization,Beginner,4.73,2
699,SQL for Data Science,Deep Learning,Advanced,3.7,33
700,Statistics for Data Science,Pandas,Advanced,3.83,9
701,Natural Language Processing,Machine Learning,Advanced,4.05,2
702,Numpy Fundamentals,Deep Learning,Intermediate,4.64,34
703,Deep Learning Fundamentals,Linear Algebra,Beginner,3.56,26
704,Computer Vision Basics,Data Visualization,Advanced,3.92,39
705,Statistics for Data Science,Statistics,Intermediate,3.04,32
706,Deep Learning Fundamentals,Numpy,Advanced,4.63,37
707,Advanced Python,Python,Beginner,3.39,12
708,Pandas for Data Analysis,NLP,Advanced,4.9,31
709,Advanced Python,Pandas,Advanced,3.58,7
710,Deep Learning Fundamentals,NLP,Beginner,4.51,37
711,Computer Vision Basics,Numpy,Intermediate,4.01,37
712,Numpy Fundamentals,Data Analysis,Advanced,4.46,25
713,Neural Networks,Numpy,Intermediate,4.47,5
714,Machine Learning Intro,Deep Learning,Beginner,4.12,10
715,Data Visualization with Python,Pandas,Intermediate,3.75,22
716,TensorFlow Crash Course,Linear Algebra,Advanced,3.92,31
717,Computer Vision Basics,Statistics,Beginner,4.06,28
718,Natural Language Processing,Python,Advanced,4.45,12
719,Numpy Fundamentals,SQL,Beginner,4.4,17
720,Advanced Python,NLP,Intermediate,4.49,9
721,TensorFlow Crash Course,Computer Vision,Advanced,4.19,6
722,Computer Vision Basics,PyTorch,Intermediate,3.48,2
723,Machine Learning Intro,Data Visualization,Advanced,3.85,19
724,Computer Vision Basics,Data Analysis,Intermediate,4.6,36
725,Statistics for Data Science,TensorFlow,Advanced,3.29,26
726,Python Basics,SQL,Advanced,4.46,5
727,Numpy Fundamentals,Numpy,Beginner,4.74,31
728,Pandas for Data Analysis,Numpy,Advanced,4.5,32
729,Python Basics,TensorFlow,Intermediate,4.28,12
730,Numpy Fundamentals,PyTorch,Intermediate,3.93,22
731,Data Visualization with Python,Pandas,Advanced,4.34,2
732,TensorFlow Crash Course,NLP,Intermediate,3.89,6
733,Neural Networks,Data Visualization,Advanced,3.42,25
734,Data Visualization with Python,Linear Algebra,Advanced,3.32,7
735,Advanced Python,NLP,Intermediate,4.35,7
736,Deep Learning Fundamentals,Numpy,Beginner,4.01,8
737,Deep Learning Fundamentals,Numpy,Beginner,3.31,16
738,Neural Networks,Statistics,Beginner,3.22,20
739,PyTorch for Deep Learning,Pandas,Beginner,4.47,11
740,PyTorch for Deep Learning,SQL,Beginner,3.94,8
741,Neural Networks,Computer Vision,Intermediate,3.81,14
742,TensorFlow Crash Course,Numpy,Advanced,3.77,12
743,Deep Learning Fundamentals,Statistics,Intermediate,4.89,23
744,Data Visualization with Python,Data Visualization,Beginner,3.65,14
745,Statistics for Data Science,SQL,Beginner,3.74,39
746,Data Visualization with Python,Data Analysis,Advanced,3.06,15
747,Deep Learning Fundamentals,Data Visualization,Beginner,4.87,9
748,Machine Learning Intro,Data Analysis,Beginner,4.08,6
749,SQL for Data Science,Pandas,Beginner,3.62,4
750,Natural Language Processing,Linear Algebra,Intermediate,4.76,34
751,Neural Networks,Computer Vision,Advanced,4.57,32
752,Statistics for Data Science,SQL,Intermediate,3.43,7
753,Deep Learning Fundamentals,Linear Algebra,Intermediate,4.91,19
754,Natural Language Processing,Machine Learning,Beginner,4.97,8
755,PyTorch for Deep Learning,Data Visualization,Beginner,3.88,24
756,Computer Vision Basics,Data Analysis,Intermediate,3.0,20
757,Deep Learning Fundamentals,Numpy,Intermediate,4.9,6
758,Computer Vision Basics,Deep Learning,Beginner,4.48,25
759,Python Basics,SQL,Beginner,3.93,31
760,Neural Networks,PyTorch,Advanced,4.5,3
761,Computer Vision Basics,Computer Vision,Beginner,4.42,28
762,Python Basics,SQL,Advanced,4.82,35
763,Numpy Fundamentals,Numpy,Advanced,4.51,22
764,TensorFlow Crash Course,Computer Vision,Beginner,3.49,7
765,Python Basics,Data Visualization,Intermediate,3.9,18
766,Data Visualization with Python,Data Analysis,Beginner,4.96,9
767,Pandas for Data Analysis,Pandas,Advanced,3.55,35
768,Natural Language Processing,Pandas,Intermediate,3.49,11
769,Python Basics,Statistics,Advanced,4.14,8
770,Natural Language Processing,Computer Vision,Beginner,4.13,28
771,Natural Language Processing,PyTorch,Advanced,3.81,8
772,Natural Language Processing,Linear Algebra,Intermediate,4.23,23
773,Statistics for Data Science,Linear Algebra,Beginner,4.83,32
774,Neural Networks,NLP,Advanced,4.95,26
775,TensorFlow Crash Course,Statistics,Intermediate,4.46,26
776,Neural Networks,Machine Learning,Advanced,3.95,9
777,Statistics for Data Science,Pandas,Beginner,3.11,39
778,Data Visualization with Python,Data Analysis,Intermediate,3.85,3
779,Python Basics,Statistics,Intermediate,3.93,19
780,Deep Learning Fundamentals,Computer Vision,Intermediate,4.5,32
781,Machine Learning Intro,Machine Learning,Beginner,3.5,22
782,SQL for Data Science,SQL,Intermediate,4.49,21
783,Natural Language Processing,Numpy,Intermediate,3.66,13
784,Statistics for Data Science,Deep Learning,Advanced,3.89,22
785,Deep Learning Fundamentals,Pandas,Advanced,3.28,4
786,Python Basics,Pandas,Intermediate,3.78,6
787,Pandas for Data Analysis,Statistics,Intermediate,3.96,9
788,PyTorch for Deep Learning,Linear Algebra,Advanced,4.51,18
789,Machine Learning Intro,Computer Vision,Intermediate,4.68,34
790,Deep Learning Fundamentals,Data Analysis,Beginner,4.35,8
791,Python Basics,Data Visualization,Beginner,4.46,3
792,Data Visualization with Python,Python,Intermediate,3.95,20
793,Natural Language Processing,Linear Algebra,Advanced,4.32,21
794,Numpy Fundamentals,SQL,Advanced,4.37,31
