course_id,course_name,skill,difficulty,rating,duration_hours,num_students,text
273,Pandas for Data Analysis,Pandas,Intermediate,4.41,20,239353,Pandas for Data Analysis Pandas Intermediate
274,PyTorch for Deep Learning,PyTorch,Intermediate,3.63,19,406796,PyTorch for Deep Learning PyTorch Intermediate
275,Data Visualization with Python,Data Visualization,Beginner,4.17,36,366815,Data Visualization with Python Data Visualization Beginner
276,Advanced Python,Python,Intermediate,3.56,11,368839,Advanced Python Python Intermediate
277,Statistics for Data Science,Statistics,Beginner,4.32,17,115557,Statistics for Data Science Statistics Beginner
278,Statistics for Data Science,Statistics,Intermediate,3.65,32,68880,Statistics for Data Science Statistics Intermediate
279,Data Visualization with Python,Data Visualization,Advanced,4.63,5,488813,Data Visualization with Python Data Visualization Advanced
280,SQL for Data Science,SQL,Beginner,4.92,31,3377,SQL for Data Science SQL Beginner
281,Probability Course,Probability,Beginner,3.82,14,318281,Probability Course Probability Beginner
282,Data Visualization with Python,Data Visualization,Advanced,4.08,19,75969,Data Visualization with Python Data Visualization Advanced
283,Pandas for Data Analysis,Pandas,Beginner,3.53,38,286146,Pandas for Data Analysis Pandas Beginner
284,Machine Learning Intro,Machine Learning,Advanced,3.81,30,147603,Machine Learning Intro Machine Learning Advanced
285,ML Algorithms,Machine Learning,Advanced,4.54,37,399337,ML Algorithms Machine Learning Advanced
286,Probability Course,Probability,Advanced,4.99,14,116849,Probability Course Probability Advanced
287,Natural Language Processing,NLP,Beginner,3.64,28,433523,Natural Language Processing NLP Beginner
288,Advanced Python,Python,Advanced,4.14,22,411190,Advanced Python Python Advanced
289,Python for Data Science,Python,Beginner,4.57,29,417932,Python for Data Science Python Beginner
290,Neural Networks,Deep Learning,Advanced,3.73,13,228701,Neural Networks Deep Learning Advanced
291,Numpy Fundamentals,Numpy,Advanced,4.95,39,252936,Numpy Fundamentals Numpy Advanced
292,Machine Learning Intro,Machine Learning,Intermediate,4.32,18,157179,Machine Learning Intro Machine Learning Intermediate
293,SQL for Data Science,SQL,Beginner,4.88,6,312649,SQL for Data Science SQL Beginner
294,Computer Vision Basics,Computer Vision,Beginner,3.79,20,339608,Computer Vision Basics Computer Vision Beginner
295,Numpy Fundamentals,Numpy,Beginner,4.52,33,236755,Numpy Fundamentals Numpy Beginner
296,Probability Course,Probability,Intermediate,3.57,39,242235,Probability Course Probability Intermediate
297,Neural Networks,Deep Learning,Beginner,3.84,38,331524,Neural Networks Deep Learning Beginner
298,SQL for Data Science,SQL,Beginner,4.84,33,251406,SQL for Data Science SQL Beginner
299,TensorFlow Crash Course,TensorFlow,Intermediate,4.24,33,50807,TensorFlow Crash Course TensorFlow Intermediate
300,PyTorch for Deep Learning,PyTorch,Beginner,4.08,17,40881,PyTorch for Deep Learning PyTorch Beginner
301,Pandas for Data Analysis,Pandas,Intermediate,4.08,30,132521,Pandas for Data Analysis Pandas Intermediate
302,TensorFlow Crash Course,TensorFlow,Advanced,4.43,10,101471,TensorFlow Crash Course TensorFlow Advanced
303,PyTorch for Deep Learning,PyTorch,Intermediate,3.63,7,494919,PyTorch for Deep Learning PyTorch Intermediate
304,Neural Networks,Deep Learning,Advanced,3.83,14,406653,Neural Networks Deep Learning Advanced
305,Numpy Fundamentals,Numpy,Advanced,4.54,37,27040,Numpy Fundamentals Numpy Advanced
306,SQL for Data Science,SQL,Beginner,4.68,11,321540,SQL for Data Science SQL Beginner
307,TensorFlow Crash Course,TensorFlow,Beginner,4.15,24,373107,TensorFlow Crash Course TensorFlow Beginner
308,Python Basics,Python,Beginner,3.52,16,427295,Python Basics Python Beginner
309,SQL for Data Science,SQL,Intermediate,3.59,11,228653,SQL for Data Science SQL Intermediate
310,Pandas for Data Analysis,Pandas,Advanced,3.79,34,272735,Pandas for Data Analysis Pandas Advanced
311,Linear Algebra Course,Linear Algebra,Beginner,4.61,29,425974,Linear Algebra Course Linear Algebra Beginner
312,Advanced Python,Python,Beginner,4.72,16,164970,Advanced Python Python Beginner
313,Natural Language Processing,NLP,Beginner,4.92,38,154055,Natural Language Processing NLP Beginner
314,Pandas for Data Analysis,Pandas,Beginner,4.85,4,277612,Pandas for Data Analysis Pandas Beginner
315,Deep Learning Fundamentals,Deep Learning,Intermediate,4.35,3,227545,Deep Learning Fundamentals Deep Learning Intermediate
316,Linear Algebra Course,Linear Algebra,Advanced,3.51,24,375682,Linear Algebra Course Linear Algebra Advanced
317,TensorFlow Crash Course,TensorFlow,Beginner,4.42,7,260443,TensorFlow Crash Course TensorFlow Beginner
318,Python Basics,Python,Advanced,3.56,9,99952,Python Basics Python Advanced
319,Python Basics,Python,Intermediate,4.61,24,330302,Python Basics Python Intermediate
320,Linear Algebra Course,Linear Algebra,Beginner,4.28,39,311360,Linear Algebra Course Linear Algebra Beginner
321,Data Visualization with Python,Data Visualization,Advanced,4.96,6,376410,Data Visualization with Python Data Visualization Advanced
322,Data Analysis Course,Data Analysis,Beginner,3.9,18,76074,Data Analysis Course Data Analysis Beginner
323,SQL for Data Science,SQL,Advanced,3.9,15,402408,SQL for Data Science SQL Advanced
324,Computer Vision Basics,Computer Vision,Beginner,4.28,10,201682,Computer Vision Basics Computer Vision Beginner
325,Pandas for Data Analysis,Pandas,Beginner,4.5,8,12983,Pandas for Data Analysis Pandas Beginner
326,SQL for Data Science,SQL,Intermediate,4.77,10,169215,SQL for Data Science SQL Intermediate
327,PyTorch for Deep Learning,PyTorch,Beginner,4.16,28,177555,PyTorch for Deep Learning PyTorch Beginner
328,Natural Language Processing,NLP,Advanced,4.09,15,414545,Natural Language Processing NLP Advanced
329,Linear Algebra Course,Linear Algebra,Advanced,4.8,11,412616,Linear Algebra Course Linear Algebra Advanced
330,Numpy Fundamentals,Numpy,Intermediate,3.57,31,417431,Numpy Fundamentals Numpy Intermediate
331,SQL for Data Science,SQL,Intermediate,3.78,30,72455,SQL for Data Science SQL Intermediate
332,Statistics for Data Science,Statistics,Advanced,4.45,8,146909,Statistics for Data Science Statistics Advanced
333,Python for Data Science,Python,Advanced,4.77,12,307509,Python for Data Science Python Advanced
334,Machine Learning Intro,Machine Learning,Advanced,3.61,9,301206,Machine Learning Intro Machine Learning Advanced
335,Statistics for Data Science,Statistics,Beginner,4.37,19,371272,Statistics for Data Science Statistics Beginner
336,Numpy Fundamentals,Numpy,Intermediate,4.31,18,205290,Numpy Fundamentals Numpy Intermediate
337,Pandas for Data Analysis,Pandas,Beginner,3.53,40,1702,Pandas for Data Analysis Pandas Beginner
338,PyTorch for Deep Learning,PyTorch,Intermediate,4.54,7,332801,PyTorch for Deep Learning PyTorch Intermediate
339,Numpy Fundamentals,Numpy,Advanced,4.31,28,150337,Numpy Fundamentals Numpy Advanced
340,Python Basics,Python,Advanced,4.09,10,209894,Python Basics Python Advanced
341,Advanced Python,Python,Advanced,4.94,31,3934,Advanced Python Python Advanced
342,Linear Algebra Course,Linear Algebra,Intermediate,4.6,5,471504,Linear Algebra Course Linear Algebra Intermediate
343,Linear Algebra Course,Linear Algebra,Intermediate,3.99,15,397374,Linear Algebra Course Linear Algebra Intermediate
344,Pandas for Data Analysis,Pandas,Intermediate,4.87,12,307386,Pandas for Data Analysis Pandas Intermediate
345,Linear Algebra Course,Linear Algebra,Advanced,4.09,28,494751,Linear Algebra Course Linear Algebra Advanced
346,Pandas for Data Analysis,Pandas,Advanced,3.68,12,444703,Pandas for Data Analysis Pandas Advanced
347,Python for Data Science,Python,Intermediate,4.52,24,360624,Python for Data Science Python Intermediate
348,Pandas for Data Analysis,Pandas,Intermediate,4.29,27,305388,Pandas for Data Analysis Pandas Intermediate
349,Probability Course,Probability,Advanced,4.5,21,274090,Probability Course Probability Advanced
350,ML Algorithms,Machine Learning,Intermediate,4.81,35,123101,ML Algorithms Machine Learning Intermediate
351,Data Analysis Course,Data Analysis,Intermediate,3.58,31,459188,Data Analysis Course Data Analysis Intermediate
352,Probability Course,Probability,Intermediate,4.24,38,194683,Probability Course Probability Intermediate
353,Data Analysis Course,Data Analysis,Intermediate,3.84,40,252050,Data Analysis Course Data Analysis Intermediate
354,Statistics for Data Science,Statistics,Intermediate,4.47,19,234670,Statistics for Data Science Statistics Intermediate
355,Linear Algebra Course,Linear Algebra,Intermediate,3.7,6,318360,Linear Algebra Course Linear Algebra Intermediate
356,Neural Networks,Deep Learning,Advanced,4.13,21,171402,Neural Networks Deep Learning Advanced
357,PyTorch for Deep Learning,PyTorch,Intermediate,4.56,36,57636,PyTorch for Deep Learning PyTorch Intermediate
358,PyTorch for Deep Learning,PyTorch,Advanced,3.63,11,69210,PyTorch for Deep Learning PyTorch Advanced
359,ML Algorithms,Machine Learning,Intermediate,4.12,8,260098,ML Algorithms Machine Learning Intermediate
360,TensorFlow Crash Course,TensorFlow,Advanced,4.06,40,367180,TensorFlow Crash Course TensorFlow Advanced
361,Deep Learning Fundamentals,Deep Learning,Advanced,4.72,7,176168,Deep Learning Fundamentals Deep Learning Advanced
362,Pandas for Data Analysis,Pandas,Intermediate,4.47,15,99831,Pandas for Data Analysis Pandas Intermediate
363,Python for Data Science,Python,Beginner,4.82,33,87598,Python for Data Science Python Beginner
364,Pandas for Data Analysis,Pandas,Beginner,3.63,38,48304,Pandas for Data Analysis Pandas Beginner
365,Linear Algebra Course,Linear Algebra,Advanced,4.21,6,445826,Linear Algebra Course Linear Algebra Advanced
366,SQL for Data Science,SQL,Beginner,4.15,30,165604,SQL for Data Science SQL Beginner
367,Deep Learning Fundamentals,Deep Learning,Advanced,4.28,27,480593,Deep Learning Fundamentals Deep Learning Advanced
368,Data Visualization with Python,Data Visualization,Advanced,3.61,20,447949,Data Visualization with Python Data Visualization Advanced
369,Natural Language Processing,NLP,Beginner,4.83,2,361885,Natural Language Processing NLP Beginner
370,Pandas for Data Analysis,Pandas,Intermediate,5.0,22,424413,Pandas for Data Analysis Pandas Intermediate
371,Deep Learning Fundamentals,Deep Learning,Advanced,4.23,37,456571,Deep Learning Fundamentals Deep Learning Advanced
372,Statistics for Data Science,Statistics,Beginner,4.41,39,452017,Statistics for Data Science Statistics Beginner
373,PyTorch for Deep Learning,PyTorch,Advanced,3.87,12,181787,PyTorch for Deep Learning PyTorch Advanced
374,Computer Vision Basics,Computer Vision,Intermediate,4.97,14,128175,Computer Vision Basics Computer Vision Intermediate
375,Data Visualization with Python,Data Visualization,Intermediate,4.52,7,264816,Data Visualization with Python Data Visualization Intermediate
376,Linear Algebra Course,Linear Algebra,Intermediate,3.82,22,387628,Linear Algebra Course Linear Algebra Intermediate
377,Natural Language Processing,NLP,Advanced,3.96,38,77933,Natural Language Processing NLP Advanced
378,Probability Course,Probability,Intermediate,4.46,26,193727,Probability Course Probability Intermediate
379,Natural Language Processing,NLP,Intermediate,3.93,20,120088,Natural Language Processing NLP Intermediate
380,Probability Course,Probability,Beginner,3.63,14,294669,Probability Course Probability Beginner
381,Numpy Fundamentals,Numpy,Beginner,3.62,3,291951,Numpy Fundamentals Numpy Beginner
382,Numpy Fundamentals,Numpy,Advanced,3.5,3,426772,Numpy Fundamentals Numpy Advanced
383,Numpy Fundamentals,Numpy,Advanced,3.83,28,187164,Numpy Fundamentals Numpy Advanced
384,SQL for Data Science,SQL,Beginner,4.62,9,161946,SQL for Data Science SQL Beginner
385,Linear Algebra Course,Linear Algebra,Advanced,3.96,10,428896,Linear Algebra Course Linear Algebra Advanced
386,PyTorch for Deep Learning,PyTorch,Beginner,4.28,8,477897,PyTorch for Deep Learning PyTorch Beginner
387,Python for Data Science,Python,Advanced,4.18,15,231008,Python for Data Science Python Advanced
388,Python Basics,Python,Intermediate,4.45,33,50334,Python Basics Python Intermediate
389,Neural Networks,Deep Learning,Beginner,3.96,32,38693,Neural Networks Deep Learning Beginner
390,Computer Vision Basics,Computer Vision,Intermediate,4.39,7,332401,Computer Vision Basics Computer Vision Intermediate
391,Statistics for Data Science,Statistics,Beginner,3.85,28,96297,Statistics for Data Science Statistics Beginner
392,Data Visualization with Python,Data Visualization,Advanced,3.81,24,469924,Data Visualization with Python Data Visualization Advanced
393,Natural Language Processing,NLP,Advanced,4.69,8,3613,Natural Language Processing NLP Advanced
394,Pandas for Data Analysis,Pandas,Intermediate,3.95,30,159611,Pandas for Data Analysis Pandas Intermediate
395,Computer Vision Basics,Computer Vision,Beginner,3.94,38,484138,Computer Vision Basics Computer Vision Beginner
396,PyTorch for Deep Learning,PyTorch,Beginner,4.33,3,190510,PyTorch for Deep Learning PyTorch Beginner
397,SQL for Data Science,SQL,Beginner,4.88,26,82683,SQL for Data Science SQL Beginner
398,Natural Language Processing,NLP,Intermediate,3.9,31,161649,Natural Language Processing NLP Intermediate
399,Probability Course,Probability,Intermediate,3.77,28,167865,Probability Course Probability Intermediate
400,ML Algorithms,Machine Learning,Beginner,4.8,22,170835,ML Algorithms Machine Learning Beginner
401,Linear Algebra Course,Linear Algebra,Advanced,4.99,16,34936,Linear Algebra Course Linear Algebra Advanced
402,Natural Language Processing,NLP,Advanced,4.6,17,81304,Natural Language Processing NLP Advanced
403,Deep Learning Fundamentals,Deep Learning,Advanced,4.95,24,424864,Deep Learning Fundamentals Deep Learning Advanced
404,Computer Vision Basics,Computer Vision,Beginner,4.95,14,408237,Computer Vision Basics Computer Vision Beginner
405,Data Visualization with Python,Data Visualization,Intermediate,4.13,14,299402,Data Visualization with Python Data Visualization Intermediate
406,Pandas for Data Analysis,Pandas,Intermediate,3.54,14,195395,Pandas for Data Analysis Pandas Intermediate
407,Data Visualization with Python,Data Visualization,Advanced,3.94,17,9053,Data Visualization with Python Data Visualization Advanced
408,Numpy Fundamentals,Numpy,Advanced,4.96,18,239828,Numpy Fundamentals Numpy Advanced
409,Data Visualization with Python,Data Visualization,Beginner,4.58,38,26926,Data Visualization with Python Data Visualization Beginner
410,Linear Algebra Course,Linear Algebra,Intermediate,4.27,40,12816,Linear Algebra Course Linear Algebra Intermediate
411,Linear Algebra Course,Linear Algebra,Beginner,3.84,22,124856,Linear Algebra Course Linear Algebra Beginner
412,Python for Data Science,Python,Beginner,4.88,6,439232,Python for Data Science Python Beginner
413,Linear Algebra Course,Linear Algebra,Advanced,4.52,6,109920,Linear Algebra Course Linear Algebra Advanced
414,Data Analysis Course,Data Analysis,Intermediate,3.94,18,268094,Data Analysis Course Data Analysis Intermediate
415,Probability Course,Probability,Intermediate,4.19,24,452914,Probability Course Probability Intermediate
416,Natural Language Processing,NLP,Beginner,4.21,37,394471,Natural Language Processing NLP Beginner
417,Statistics for Data Science,Statistics,Beginner,4.59,17,191552,Statistics for Data Science Statistics Beginner
418,Numpy Fundamentals,Numpy,Beginner,3.95,16,424481,Numpy Fundamentals Numpy Beginner
419,TensorFlow Crash Course,TensorFlow,Advanced,3.51,8,491385,TensorFlow Crash Course TensorFlow Advanced
420,Data Analysis Course,Data Analysis,Beginner,4.89,30,71420,Data Analysis Course Data Analysis Beginner
